State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,San Joaquin,6,77,4/13/2017,47,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/14/2017,42,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/15/2017,41,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/16/2017,44,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,4/17/2017,40,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,4/18/2017,43,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/19/2017,49,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/20/2017,49,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/21/2017,45,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/22/2017,40,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/23/2017,45,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/24/2017,43,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/25/2017,44,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/26/2017,29,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/27/2017,49,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/28/2017,51,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/29/2017,46,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,4/30/2017,50,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/1/2017,47,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/2/2017,36,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/3/2017,46,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,5/4/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/5/2017,41,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,5/6/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/7/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/8/2017,51,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,5/9/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/10/2017,45,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/11/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/12/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/13/2017,42,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/14/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/15/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/16/2017,35,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/17/2017,42,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/18/2017,31,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,5/19/2017,48,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,5/20/2017,51,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,5/21/2017,64,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,5/22/2017,97,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/23/2017,115,Unhealthy for Sensitive Groups,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/24/2017,54,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/25/2017,41,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/26/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/27/2017,43,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/28/2017,45,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,5/29/2017,41,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,5/30/2017,44,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,5/31/2017,37,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/1/2017,31,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,6/2/2017,46,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/3/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/4/2017,58,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/5/2017,67,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/6/2017,63,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,6/7/2017,48,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,6/8/2017,35,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,6/9/2017,35,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/10/2017,35,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/11/2017,30,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/12/2017,35,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,6/13/2017,40,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,6/14/2017,49,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/15/2017,45,Good,Ozone,06-077-3005,2
California,San Joaquin,6,77,6/16/2017,41,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/17/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/18/2017,49,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/19/2017,100,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/20/2017,119,Unhealthy for Sensitive Groups,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/21/2017,87,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/22/2017,84,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/23/2017,93,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/24/2017,47,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/25/2017,42,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/26/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/27/2017,31,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,6/28/2017,37,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,6/29/2017,47,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,6/30/2017,44,Good,PM2.5,06-077-2010,3
California,San Joaquin,6,77,7/1/2017,44,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,7/2/2017,48,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/3/2017,74,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/4/2017,71,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/5/2017,44,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/6/2017,42,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,7/7/2017,44,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/8/2017,45,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/9/2017,47,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/10/2017,50,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/11/2017,58,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,7/12/2017,53,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/13/2017,58,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,7/14/2017,87,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/15/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/16/2017,49,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/17/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/18/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/19/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/20/2017,52,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,7/21/2017,44,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/22/2017,84,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/23/2017,100,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/24/2017,54,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/25/2017,74,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/26/2017,80,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/27/2017,74,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/28/2017,74,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,7/29/2017,51,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/30/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,7/31/2017,54,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/1/2017,115,Unhealthy for Sensitive Groups,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/2/2017,100,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/3/2017,61,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,8/4/2017,53,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/5/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/6/2017,52,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/7/2017,69,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/8/2017,59,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/9/2017,61,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/10/2017,65,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/11/2017,77,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/12/2017,65,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/13/2017,49,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/14/2017,52,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/15/2017,56,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,8/16/2017,53,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,8/17/2017,55,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,8/18/2017,67,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/19/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/20/2017,60,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,8/21/2017,51,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,8/22/2017,64,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/23/2017,84,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/24/2017,60,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,8/25/2017,84,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/26/2017,87,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/27/2017,47,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/28/2017,100,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,8/29/2017,77,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,8/30/2017,45,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,8/31/2017,101,Unhealthy for Sensitive Groups,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/1/2017,113,Unhealthy for Sensitive Groups,PM2.5,06-077-2010,3
California,San Joaquin,6,77,9/2/2017,126,Unhealthy for Sensitive Groups,Ozone,06-077-3005,2
California,San Joaquin,6,77,9/3/2017,140,Unhealthy for Sensitive Groups,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/4/2017,98,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,9/5/2017,61,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/6/2017,71,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/7/2017,48,Good,PM2.5,06-077-2010,3
California,San Joaquin,6,77,9/8/2017,59,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,9/9/2017,58,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/10/2017,77,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/11/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/12/2017,64,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/13/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/14/2017,43,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/15/2017,48,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/16/2017,64,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/17/2017,79,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/18/2017,67,Moderate,PM10,06-077-2010,3
California,San Joaquin,6,77,9/19/2017,37,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/20/2017,31,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/21/2017,33,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,9/22/2017,38,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/23/2017,41,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,9/24/2017,41,Good,NO2,06-077-1002,3
California,San Joaquin,6,77,9/25/2017,42,Good,NO2,06-077-1002,3
California,San Joaquin,6,77,9/26/2017,51,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,9/27/2017,80,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/28/2017,77,Moderate,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/29/2017,45,Good,Ozone,06-077-1002,3
California,San Joaquin,6,77,9/30/2017,44,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/1/2017,72,Moderate,PM10,06-077-2010,3
California,San Joaquin,6,77,10/2/2017,56,Moderate,PM10,06-077-2010,3
California,San Joaquin,6,77,10/3/2017,46,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,10/4/2017,49,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,10/5/2017,50,Good,PM10,06-077-2010,3
California,San Joaquin,6,77,10/6/2017,56,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/7/2017,68,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/8/2017,105,Unhealthy for Sensitive Groups,PM10,06-077-2010,3
California,San Joaquin,6,77,10/9/2017,74,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/10/2017,77,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/11/2017,119,Unhealthy for Sensitive Groups,PM2.5,06-077-2010,3
California,San Joaquin,6,77,10/12/2017,74,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/13/2017,146,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/14/2017,63,Moderate,PM10,06-077-3005,3
California,San Joaquin,6,77,10/15/2017,74,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/16/2017,84,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/17/2017,87,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/18/2017,81,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/19/2017,46,Good,PM10,06-077-3005,3
California,San Joaquin,6,77,10/20/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/21/2017,37,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/22/2017,35,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/23/2017,58,Moderate,PM10,06-077-3005,3
California,San Joaquin,6,77,10/24/2017,66,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,10/25/2017,93,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/26/2017,97,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/27/2017,71,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,10/28/2017,77,Moderate,Ozone,06-077-3005,3
California,San Joaquin,6,77,10/29/2017,56,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,10/30/2017,51,Moderate,PM10,06-077-3005,3
California,San Joaquin,6,77,10/31/2017,40,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/1/2017,59,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/2/2017,63,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,11/3/2017,67,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/4/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/5/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/6/2017,36,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/7/2017,59,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/8/2017,65,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,11/9/2017,37,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/10/2017,40,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/11/2017,43,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/12/2017,58,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/13/2017,53,Moderate,PM2.5,06-077-2010,3
California,San Joaquin,6,77,11/14/2017,38,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/15/2017,54,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/16/2017,29,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/17/2017,34,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/18/2017,57,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/19/2017,75,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/20/2017,105,Unhealthy for Sensitive Groups,PM2.5,06-077-2010,3
California,San Joaquin,6,77,11/21/2017,77,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/22/2017,74,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/23/2017,56,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/24/2017,47,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/25/2017,81,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/26/2017,101,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/27/2017,39,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,11/28/2017,54,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/29/2017,56,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,11/30/2017,83,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/1/2017,91,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/2/2017,110,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/3/2017,35,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,12/4/2017,29,Good,Ozone,06-077-3005,2
California,San Joaquin,6,77,12/5/2017,33,Good,PM2.5,06-077-2010,3
California,San Joaquin,6,77,12/6/2017,104,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/7/2017,102,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/8/2017,105,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/9/2017,122,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/10/2017,106,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/11/2017,95,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/12/2017,105,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/13/2017,108,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/14/2017,140,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/15/2017,139,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/16/2017,103,Unhealthy for Sensitive Groups,PM10,06-077-2010,3
California,San Joaquin,6,77,12/17/2017,55,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/18/2017,103,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/19/2017,93,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/20/2017,33,Good,Ozone,06-077-3005,3
California,San Joaquin,6,77,12/21/2017,44,Good,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/22/2017,104,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/23/2017,116,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/24/2017,117,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/25/2017,105,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/26/2017,96,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/27/2017,98,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/28/2017,100,Moderate,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/29/2017,132,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/30/2017,140,Unhealthy for Sensitive Groups,PM2.5,06-077-1002,3
California,San Joaquin,6,77,12/31/2017,132,Unhealthy for Sensitive Groups,PM2.5,06-077-3005,3
California,Shasta,6,89,1/1/2017,38,Good,Ozone,06-089-3003,5
California,Shasta,6,89,1/2/2017,40,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/3/2017,40,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/4/2017,41,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/5/2017,44,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/6/2017,45,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/7/2017,40,Good,Ozone,06-089-3003,5
California,Shasta,6,89,1/8/2017,40,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/9/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/10/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/11/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/12/2017,41,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/13/2017,41,Good,Ozone,06-089-3003,5
California,Shasta,6,89,1/14/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/15/2017,48,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/16/2017,48,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/17/2017,45,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/18/2017,45,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/19/2017,35,Good,Ozone,06-089-0009,4
California,Shasta,6,89,1/20/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/21/2017,43,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/22/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/23/2017,40,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/24/2017,41,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/25/2017,39,Good,Ozone,06-089-3003,5
California,Shasta,6,89,1/26/2017,41,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/27/2017,42,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/28/2017,43,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/29/2017,44,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/30/2017,46,Good,Ozone,06-089-3003,4
California,Shasta,6,89,1/31/2017,54,Moderate,PM2.5,06-089-0004,5
California,Shasta,6,89,2/1/2017,45,Good,Ozone,06-089-3003,4
